"store","id","original_ean","original_name","original_description","current_price","promo_price"
Soriana,"22ecbd41-2d77-4a97-a535-b780b730e926","7501134793293",BÓXER LARGO ZAGA SILVER GD NEGRO ROL,"",$179.00,$0.00
Soriana,a11d8d1c-606e-493f-be1f-c431748b0159,"0072250037068",Pan Barra Int C/Miel 567g Natures Own,"",$50.50,$0.00
Soriana,"72e0b209-ff98-4c26-acf4-768f5d4754d2","7501058624154",Café Soluble Nescafé Reserva Verarica 50g,"",$43.50,$0.00
Soriana,"4844104d-b41a-4c29-8289-bb3861f6863d","0633852513130",Cafe Soluble Regular Cafiver Negro 180 Gramo Frasco,"",$105.00,$0.00
Soriana,"731118e5-afdd-42cb-ba64-df7b54a95955","8714793788923",Set De Coctel Basico Vacu Vin,"","$1,169.00",$0.00
Soriana,"3adc9771-9a02-4753-9459-f68a2a74ab3b","7509552876314",AEROSOL DERMOEFICACIA OBAO HIALURONICO,"",$68.90,$0.00
Soriana,c260b4c7-b0cb-4ad3-b25e-a01e14edee32,"0026964904291",Ron Flor de Caña Blanco 4 Años 750 ml,"",$259.00,$0.00
Soriana,"6cd7a1bc-c6d2-4626-a683-24bfebb8ba8f","7501035020009",Ron Blanco Appleton Kingston 62 950 ml,"",$275.00,$0.00
Soriana,"5ae0449e-7262-4780-8ecb-bbaf74c5ab2d","7501016000013",Dulce Chongos Zamoranos Lat 910 Gr Herra,"",$74.50,$0.00
Soriana,"75e5aca2-3d2e-4313-9d34-1246b68ddebd","7503029389048",Ate de Guayaba Mi Región 400 gr,"",$46.00,$0.00
Soriana,"2c2abefb-56a5-4ea2-a3b3-e2268f4227ef","0707273531124",Cerveza Trooper British Ale Box 3 Latas + Vaso,"",$324.90,$0.00
Soriana,"75d983f2-c858-4466-86cd-78e9470b62ca","7501064199073",Cerveza Stella Artois Pilsner 6 Pack Botella de 269 ml,"",$137.00,$0.00
Soriana,"899d9cb0-a8b3-4b90-83a2-9c811c4b3beb","0000090034695",Cerveza Stiegl Goldbräu Premium Lager Botella de 300 ml,"",$54.00,$0.00
Soriana,fb18118f-f8f0-467c-8a21-1899cb584c66,"7501064196270",Cerveza Modelo Ámbar 6 Pack Botella 355 ml,"",$128.40,$0.00
Soriana,f3254bf0-4798-4012-b795-9b114ce00a16,"7501024595853",Chocolate Kisses Hershey&#x27;s San Valentín 8 Regalitos 121.6 g,"",$96.50,$0.00
Soriana,dd3da200-98ef-42a4-8cad-05e726867cad,"0037466082738",Swiss Classic Gold Pasas y Avellanas 300,"",$249.00,$0.00
Soriana,f3b41e04-5edc-4121-866b-3acf69477d73,"7500525082831",Cuaderno Cos Col Back 2 School C7,"",$41.90,$0.00
Soriana,a35b5205-e25b-4a04-82f3-9e1678588fc9,"7501058638205",Surtido de Chocolates y Galletas Nestlé Minis Bolsa 198g,"",$63.90,$0.00
Soriana,"95265200-35c8-4c86-b050-d410f2db2ae9","7501384545444",Rayar 100 mg 30 Tabletas,"",$697.00,$0.00
Soriana,a213c805-ae04-4a47-bc40-2ea4849fe6a9,"0242250000007",Mojarra Tilapia Descongelada Kg,"",$109.00,$0.00
Soriana,"00a3c4aa-c076-4107-b163-01639011d7d2","0298610000002",Mojarra Tilapia 350/550 Congelada kg,"",$55.90,$0.00
Soriana,"62c52ff9-3da0-45dd-8c27-46784580cc2b","0087508168906",Vaso con Tapa Popote 16 Oz Diseño Hojas,"",$149.00,$0.00
Soriana,"26eca74e-58fb-4920-971b-1691317870c0","7501036130035",Sidra Blanca Valle Redondo 1.7 lt,"",$149.00,$0.00
Soriana,"9695644b-6fab-4909-aa64-308940a99d8f","0082000000051",Vodka Smirnoff N°21 1 L,"",$209.00,$0.00
Soriana,"82759854-9528-4795-ae6b-08b6cf335c94","8410779051615",Pinypon Birthday Party,"",$329.00,$0.00
Soriana,"996fb4b2-c0a1-498c-b581-82de5ffa8d16","7501020562415",Producto Lacteo Combinado Nutri Chocolate 190 ml,"",$6.60,$0.00
Soriana,"00d92ed5-4278-4a98-869a-cff9b877c112","7502261500082",Mezcal Bruxo Tobalá Oax 750ml,"","$2,099.00",$0.00
Soriana,"4e86307d-72de-477e-aafb-35b208eabfd3","7500093750064",Café Soluble Precissimo 200 gr,"",$69.90,$0.00
Soriana,ab8376cd-33a4-4044-981f-5d60e926ee98,"7501035049468",Mezcal Creyente Cristalino + 2 Vasos 750ml,"",$749.00,$0.00
Soriana,"6ab549f7-a7d9-4b8f-ba51-4887adbbcc5d","0871459007038",Salsa de Queso Daiya Tipo Alfredo 402 g,"",$134.50,$0.00
Soriana,e0edc48f-a685-4278-b64c-1ed358903c30,"8410779063571",Pizzería Pinypon,"",$659.00,$0.00
Soriana,"820d7bd0-31d2-4a5a-875c-e1d78a8a2549","0071169700018",Betty Crocker Betún Rosa 1 Pz,"",$65.90,$0.00
Soriana,db991031-8faa-4024-b1c4-91adbe9d19c5,"7506192506571",Gel Extra Fijador Ego Attraction 230ml,"",$23.50,$0.00
Soriana,"30c1b001-2204-4c7f-88ad-41a1fa2ebdb8","0010248765180",Sopa codo liso No.2 Yemina 200 g,"",$10.00,$0.00
Soriana,"40da0dc3-b9d2-42c6-a59a-dbc18cd010f7","7501022103173",Shampoo Grisi Ricitos de Oro Manzanilla 400 ml,"",$98.90,$0.00
Soriana,"193a9014-dfd2-475e-99ed-7f463131169e","4000417693105",Surtido de Chocolates Mini Ritter Sport 9 pz 150 g,"",$150.00,$0.00
Soriana,"7757fb68-b3b1-413f-a18b-c0dd59d48203","7503005750046",Salsa Habanero Asado Pibirico 180 Ml Botella,"",$32.50,$0.00
Soriana,"61f1f683-d261-47fb-9356-5eedbdb7fd1f","7501003699060",Whisky Chivas Regal 12 años 750 ml + 2 vasos,"",$909.00,$818.10
Soriana,"36d54a0d-d3f1-444f-92b9-84769a5b2ca1","7500326875601",Salsa Gourmet Master Xihuitl 240 Gr Frasco,"",$95.60,$0.00
Soriana,af25c766-9eb5-4085-ad3a-5fffffd3cfad,"0723830000100",Cerveza Artesanal Lagunitas India Pale Ale Botella 355 ml,"",$34.90,$0.00
Soriana,"990c30e0-d6cd-4314-8733-fadc0405259f","7501165010680",Jarabe Histiacil FAM Infantil Sabor Uva 60 ml,"",$123.00,$0.00
Soriana,"0f7c1a87-ca5d-402a-a2d5-eddd639e1e7f","7506205809248","Alimento Lácteo Enfagrow Pro Select Etapa 3 a Partir de 1 Año, Lata 800 g","",$359.00,$0.00
Soriana,"8dae5731-4293-43e3-b70e-c838cc2f81b7","7503020992322",Cerveza Allende Cien Light Lager Botella de 355 ml,"",$46.50,$0.00
Soriana,d7ae27af-af55-4ea7-ad3e-95b9db90dbef,"8433329070775",Tacos de Potas El Corte Inglés del Pacifico al Ajillo pieza,"",$46.20,$0.00
Soriana,"41e5c3de-6f3d-49fb-b48b-d484864e429f","0250330000007",Mojarra de Mar o Boquilla Kg,"",$69.90,$0.00
Soriana,"45ac9fd4-fee2-497a-a210-96c68a36f79f","5010549304724",Cerveza Belhaven Black Scottish Stout Lata de 440 ml,"",$60.90,$0.00
Soriana,d6dafd22-6ba1-451f-8cce-431406925105,"0764009049933",Bebida Alcohólica Preparada Smirnoff Smash Peach Mango 355 ml,"",$28.50,$0.00
Soriana,"33638995-85af-42cd-8831-1aa4334241e9","7501035047266",Bebida Kraken Ron con Cola 350 ml,"",$20.50,$0.00
Soriana,add654ce-8b31-45b1-b3ae-a351c04cdf0e,"7503032994123",Whisky Chivas Regal 13 Años 750 ml + Whisky Chivas Regal 13 Años 375 ml,"","$1,161.00",$0.00
Soriana,"3a2a8512-94ea-45f5-8e44-7793f743314b","7503032994031",Chivas Regal 12 750 ml + Chivas Regal Extra 375 ml,"",$809.00,$728.10
Soriana,"3e81eae8-fede-4877-9317-db20dde06565","7501689022107",Jamon Virginia Pavo Capistrano 400 g,"",$88.50,$0.00
Soriana,b05c6d1c-0845-4e10-a0e5-95d229816526,"0027084092950",Vehiculo Match Box Paq 5 1 Pieza Mattel,"",$183.00,$0.00
Soriana,"623af713-d6fc-4a5f-9352-af94316f8ca6","7500326495847",Cerveza Colombo Oatmeal Stout Botella de 355 ml,"",$59.99,$0.00
Soriana,edd80d05-f594-4257-b251-1e44c21ecb3e,"0032917002815",Té Verde Con Jengibre  Organico,"",$139.00,$0.00
Soriana,d43eb9a9-a8e8-46c4-a117-602400492cc0,"7501517025447",Estante Plástico Alica 3 Niveles,"",$829.00,$0.00
Soriana,"9c9ba27f-24af-40f9-97a7-b298ea32113c","0085156775002",Vodka Ketel One Botanical Toronja 750 ml,"",$509.00,$0.00
Soriana,c8090a85-2ebc-4bca-81ca-d5c761259110,"8411061980644",Set 212 Vip Men 2 pzas para Caballero,"","$1,649.00",$0.00
Soriana,"784373f3-4bf8-4e06-9406-c7e8fd724a0b","0085156675005",Vodka Ketel One Botanical Durazno - Nara,"",$471.00,$0.00
Soriana,"4ae71950-115b-42fb-9dff-c6a0c45a1327","7501026411212",BIBERON TERNURA CARITAS 4OZ,"",$24.00,$0.00
Soriana,"78dd3970-ba6a-42c8-af89-2abc065235be","7501033958847",Fórmula Similac 3 De 1 a 3 años Vainilla Lata 850g,"",$319.00,$0.00
Soriana,"29eb9bd5-9e9d-472f-9470-b650172f4721","0887961920901",Pista Mega Garage Hot Wheels,"","$2,075.00",$0.00
Soriana,"99b3cd21-0585-4e95-a7ba-10403a6110ee","7500383096902",Batidora RCA Pedestal con Bowl Inx 2.5L,"",$549.00,$439.20
Soriana,"445f08f5-1e0a-4ecf-bc52-1e2d420f9198","8435336282936",-É Cuida-Te Eucal-Respir 30gr,"",$88.90,$0.00
