"store","id","original_ean","original_name","original_description","current_price","promo_price"
Sams,b28a366b-faad-435d-a28e-ad3f2152afd7,"",Pantalla RCA 40 Pulgadas FHD Roku TV RTV4023FR,"","$4,295.56","$3,988.68"
Sams,e32b49c4-d647-4219-8d6f-cef9a6ffb900,"",Calceta para Niño REEBOK Multicolor 6 Pares,"",$305.86,$305.86
Sams,"63df72b1-ccb9-4210-94ed-90cb8c1801d5","",Sartén Tramontina Profesional 25 cm 2 pzas,"","$1,390.25","$1,390.25"
Sams,"9d13cd94-048a-4440-b087-5320991f0de9","",Set Cuadros Picture Depot Infantil Animalitos Safari,"",$561.61,$561.61
Sams,"294170a4-6c30-4f48-a493-1556d8e2a5fd","65188259",Fragancia Carolina Herrera Very Good Girl Glam para Dama 80 ml,"","$2,292.05","$2,292.05"
Sams,"06101b4d-0d7b-4075-bd2e-c99391f1f897","3849109",Trayenta Duo 2.5 mg/1000 mg 30 Tabletas,"","$1,027.09","$1,027.09"
Sams,efda3c87-87e2-4f29-a968-1a58e0234b60,"",iPhone 13 Apple 128 GB Rosa AT&T,"","$21,481.95","$21,481.95"
Sams,e75d42d7-af58-453d-97ac-1e311882ac05,"07502004710594",Alitas Adobadas Pilgrim's 1.7 Kg,"",$213.80,$213.80
Sams,"4ee34042-f0f0-4388-990d-b078f1144594","70894549050",Limón Agrio 1.5 kg,"",$60.35,$60.35
Sams,"448e3623-ddf6-48fc-afa1-dae6dd1949fa","",Tines para Niña Reebok Blanco Multicolor 8 Pares,"",$305.86,$264.96
Sams,"28f219f7-f04e-452d-9b95-f90023961803","",Set de Lámparas Member's Mark Ajustables 3 pzas,"","$2,044.96","$2,044.96"
Sams,d443eec4-5722-4312-b549-765cfeb847de,"",Silla Plegable Infantil American Kids Unicornio,"",$919.67,$919.67
Sams,d43f7124-a5ae-4765-b549-027f92cdcbfd,"",Cartucho de Tinta HP 667 6ZB15BL Negro 2 pzas,"",$469.54,$469.54
Sams,eb57ed12-aeb4-4387-bd1e-108a1347186b,"750112515462",Lamobrigan 10 mg con 28 Tabletas,"",$903.30,$903.30
Sams,"71efd8f5-87d6-4070-aa81-66bf04eae530","61029761",Limpiador Líquido Multiusos Ajax Bicarbonato Limón 5 L,"",$188.22,$148.34
Sams,b3f15569-ea82-400c-a4f2-9c1f5188a525,"401220003904",Aderezo de Finas Hierbas Kühne 1 L,"",$112.53,$112.53
Sams,"83ff14c9-7a12-4780-bf97-2608c2684d6f","68113100496",Aderezo Member's Mark Italiano 710 ml,"",$76.72,$76.72
Sams,b156c9c7-a4af-4afc-87fb-8d27a87cc190,"750119942708",Set de Pegamentos Pritt Resistol Líquido Blanco 110 g y Lápiz Adhesivo 42 g 4 pzas,"",$224.03,$224.03
Sams,f6b65bcb-5b45-47ba-9f50-d6c1ae6d8325,"","Maleta Skypeak Tundra Negra 20""","","$3,886.37","$3,886.37"
Sams,cbfd9854-5f12-41b8-91ed-eb8f394c87e8,"",Jeans Regular para Caballero Member's Mark Talla 38,"",$285.39,$285.39
Sams,"0922c36e-e2f6-4c46-8fd6-f61d5832158e","",Agua Purificada Members Mark 45 Piezas de 500 ml c/u,"",$109.46,$109.46
Sams,a4c914b4-1bd5-40f7-aef6-7ba74fb49f52,"",Traje de Baño para Caballero Hang Ten Talla M Azul,"",$408.18,$408.18
Sams,f0f93540-4ffd-4a35-a3b6-d59ade7bf5a7,"45684",Silla True Innovations Giannelli Ergonómica,"","$2,147.26","$2,147.26"
Sams,"0d85f179-3b5c-48af-b3bd-345bfc3a6ee1","",Bermuda para Caballero Weatherproof Talla 34 Gris,"",$408.18,$408.18
